Date, tu.1c_pvbp:internal ,fv.1c_pvbp:internal,ty.1c_pvbp:internal,us.1c_pvbp:internal
2006-06-14, 2.0224 , 4.2568 ,6.4003, 10.67 
2006-06-15, 2.0182 , 4.2677 ,6.3822, 10.64 
2006-06-16, 2.1087 , NA ,6.3934, 10.64 
2006-06-19, 2.0046 , 4.2496 ,6.3566, 10.58 
2006-06-20, 2.0013 , 4.2594 ,6.341, 10.57 
2006-06-21, 1.9980 , 4.2414 ,6.3339, 10.55 
2006-06-22, 1.9938 , 4.2721 ,6.3458, 10.56 
2006-06-23, 1.9872 , 4.1225 ,6.3332, 10.55 
2006-06-26, 2.0106 , 4.1256 ,6.3355, 10.54 
2006-06-27, 1.9789 , 3.9437 ,6.3235, 10.54 
2006-06-28, 2.0236 , 3.9208 ,6.3164, 10.50 
2006-06-29, 2.0135 , 3.9761 ,6.3201, 10.54 
2006-06-30, 1.9891 , 3.9660 ,6.3321, 10.59 
2006-07-03, 1.9682 , 3.9855 ,6.3148, 10.58 
2006-07-05, 1.9430 , 3.9435 ,6.2888, 10.47 
2006-07-06, 1.9448 , 3.9612 ,6.2844, 10.49 
2006-07-07, 1.9354 , 4.2344 ,6.2819, 10.51 
2006-07-10, 1.9324 , 4.2048 ,6.2773, 10.50 
2006-07-11, 1.9337 , 4.0663 ,6.2868, 10.50 
2006-07-12, 1.9319 , 3.9931 ,6.2829, 10.52 
2006-07-13, 1.9327 , 3.9952 ,6.2979, 10.53 
2006-07-14, 1.9199 , 3.9914 ,6.2932, 10.52 
2006-07-17, 1.9158 , 3.9807 ,6.2827, 10.51 
2006-07-18, 1.9297 , 3.9513 ,6.2495, 10.44 
2006-07-19, 1.9106 , 3.9943 ,6.2788, 10.51 
2006-07-20, 1.9102 , 4.0157 ,6.2892, 10.54 
2006-07-21, 1.9011 , 3.9948 ,6.2776, 10.52 
2006-07-24, 1.8975 , 4.1342 ,6.273, 10.51 
2006-07-25, 1.8934 , 4.1314 ,6.26, 10.48 
2006-07-26, 1.8927 , 4.1332 ,6.2699, 10.51 
2006-07-27, 1.8902 , 4.1270 ,6.2663, 10.50 
2006-07-28, 1.8826 , 4.1166 ,6.2805, 10.56 
2006-07-31, 1.8639 , 4.1131 ,6.2772, 10.55 
2006-08-01, 1.8726 , 4.1063 ,6.2753, 10.55 
2006-08-02, 1.8578 , 4.0961 ,6.2818, 10.58 
2006-08-03, 1.8574 , 4.0796 ,6.2784, 10.59 
2006-08-04, 1.8373 , 4.0725 ,6.297, 10.65 
2006-08-07, 1.8622 , 4.0012 ,6.2799, 10.62 
2006-08-08, 1.8359 , 4.0725 ,6.2795, 10.60 
2006-08-09, 1.8249 , 4.0713 ,6.2741, 10.57 
2006-08-10, 1.8213 , 4.0750 ,6.2694, 10.56 
2006-08-11, 1.8165 , 3.9760 ,6.242, 10.50 
2006-08-14, 1.8062 , 3.9661 ,6.2217, 10.46 
2006-08-15, 1.8067 , 4.0370 ,6.2515, 10.54 
2006-08-16, 1.8055 , 4.0236 ,6.2764, 10.61 
2006-08-17, 1.8020 , 4.0173 ,6.2709, 10.61 
2006-08-18, 1.7945 , 4.0097 ,6.275, 10.64 
2006-08-21, 1.7897 , 4.0019 ,6.278, 10.66 
2006-08-22, 1.7863 , 4.0020 ,6.2774, 10.67 
2006-08-23, 1.7827 , 3.9949 ,6.2694, 10.66 
2006-08-24, 1.7809 , 3.9899 ,6.27, 10.68 
2006-08-25, 1.7725 , 3.9840 ,6.268, 10.68 
2006-08-28, 1.7690 , 3.9803 ,6.2576, 10.68 
2006-08-29, 1.7768 , 3.9756 ,6.2569, 10.69 
2006-08-30, 1.7587 , 3.9768 ,6.2647, 10.70 
2006-08-31, 2.0703 , 4.2846 ,6.4611, 11.53 
2006-09-01, 2.0491 , 3.9727 ,6.4523, 11.53 
2006-09-05, 2.0448 , 3.9630 ,6.4285, 11.43 
2006-09-06, 2.0288 , 3.9569 ,6.4196, 11.40 
2006-09-07, 2.0264 , 3.9556 ,6.4158, 11.41 
2006-09-08, 2.0195 , 3.9534 ,6.4205, 11.43 
2006-09-11, 2.0156 , 3.9452 ,6.4005, 11.38 
2006-09-12, 2.0135 , 3.9465 ,6.4071, 11.42 
2006-09-13, 2.0117 , 3.9456 ,6.4091, 11.43 
2006-09-14, 2.0083 , 3.9384 ,6.3921, 11.40 
2006-09-15, 1.9993 , 3.9274 ,6.3767, 11.38 
2006-09-18, 1.9961 , 3.9222 ,6.3659, 11.35 
2006-09-19, 1.9964 , 3.9352 ,6.3996, 11.45 
2006-09-20, 1.9935 , 3.9328 ,6.397, 11.47 
2006-09-21, 1.9954 , 3.9475 ,6.4302, 11.57 
2006-09-22, 1.9887 , 3.9489 ,6.4484, 11.64 
2006-09-25, 1.9618 , 4.2427 ,6.4617, 11.70 
2006-09-26, 1.9586 , 4.2318 ,6.4431, 11.67 
2006-09-27, 1.9546 , 4.2281 ,6.4361, 11.65 
2006-09-28, 1.9459 , 4.2212 ,6.4211, 11.59 
2006-09-29, 1.9479 , 4.2085 ,6.4045, 11.59 
2006-10-02, 1.9463 , 4.2117 ,6.4136, 11.60 
2006-10-03, 1.9375 , 4.2088 ,6.4098, 11.60 
2006-10-04, 1.9370 , 4.2181 ,6.4329, 11.66 
2006-10-05, 1.9284 , 4.2027 ,6.4059, 11.58 
2006-10-06, 1.9165 , 4.1726 ,6.3512, 11.45 
2006-10-10, 1.9150 , 4.1587 ,6.3229, 11.37 
2006-10-11, 1.9026 , 4.1474 ,6.3021, 11.31 
2006-10-12, 1.9106 , 4.1459 ,6.3037, 11.32 
2006-10-13, 1.8980 , 4.1327 ,6.2817, 11.26 
2006-10-16, 1.8919 , 4.1336 ,6.2893, 11.29 
2006-10-17, 1.8791 , 4.1330 ,6.2923, 11.30 
2006-10-18, 1.8770 , 4.1316 ,6.2927, 11.32 
2006-10-19, 1.8774 , 4.1248 ,6.2802, 11.28 
2006-10-20, 1.8709 , 4.1153 ,6.2712, 11.28 
2006-10-23, 1.8577 , 4.1048 ,6.2505, 11.21 
2006-10-24, 1.8582 , 4.1011 ,6.2463, 11.21 
2006-10-25, 1.8536 , 4.1072 ,6.2669, 11.28 
2006-10-26, 1.8530 , 4.1165 ,6.2898, 11.37 
2006-10-27, 1.8474 , 4.1169 ,6.3008, 11.43 
2006-10-30, 1.8434 , 4.1132 ,6.2989, 11.43 
2006-10-31, 1.8482 , 4.1240 ,6.3265, 11.53 
2006-11-01, 1.8465 , 4.1317 ,6.3446, 11.59 
2006-11-02, 1.8399 , 4.1233 ,6.3269, 11.54 
2006-11-03, 1.8338 , 4.0863 ,6.2602, 11.37 
2006-11-06, 1.8255 , 4.0856 ,6.2606, 11.38 
2006-11-07, 1.8227 , 4.0925 ,6.2822, 11.45 
2006-11-08, 1.8085 , 4.0956 ,6.2921, 11.49 
2006-11-09, 1.8060 , 4.0934 ,6.2902, 11.49 
2006-11-10, 1.8219 , 4.0913 ,6.2974, 11.53 
2006-11-13, 1.7983 , 4.0831 ,6.2838, 11.51 
2006-11-14, 1.8143 , 4.0862 ,6.2983, 11.57 
2006-11-15, 1.7992 , 4.0704 ,6.2695, 11.50 
2006-11-16, 1.8061 , 4.0584 ,6.2489, 11.43 
2006-11-17, 1.7961 , 4.0638 ,6.2689, 11.49 
2006-11-20, 1.7862 , 4.0616 ,6.2682, 11.50 
2006-11-21, 1.7958 , 4.0616 ,6.2744, 11.52 
2006-11-22, 1.7888 , 4.0587 ,6.2741, 11.53 
2006-11-24, 1.7617 , 4.0528 ,6.2707, 11.55 
2006-11-27, 1.7569 , 4.0521 ,6.2734, 11.57 
2006-11-28, 1.7558 , 4.0558 ,6.2843, 11.60 
2006-11-29, 1.7706 , 4.0499 ,6.2754, 11.57 
2006-11-30, NA , NA ,6.5762, 11.84 
2006-12-01, 2.0035 , 4.3127 ,6.5867, 11.87 
2006-12-04, 2.0005 , 4.3094 ,6.582, 11.86 
2006-12-05, 1.9980 , 4.3059 ,6.5752, 11.84 
2006-12-06, 1.9923 , 4.2915 ,6.5515, 11.78 
2006-12-07, 1.9893 , 4.2904 ,6.5496, 11.77 
2006-12-08, 1.9762 , 4.2621 ,6.5041, 11.64 
2006-12-11, 1.9736 , 4.2651 ,6.5176, 11.69 
2006-12-12, 1.9736 , 4.2711 ,6.5301, 11.75 
2006-12-13, 1.9658 , 4.2511 ,6.4862, 11.59 
2006-12-14, 1.9622 , 4.2421 ,6.4734, 11.57 
2006-12-15, 1.9540 , 4.2333 ,6.463, 11.54 
2006-12-18, 1.9510 , 4.2318 ,6.4646, 11.56 
2006-12-19, 1.9482 , 4.2287 ,6.4554, 11.53 
2006-12-20, 1.9457 , 4.2250 ,6.4546, 11.53 
2006-12-21, 1.9456 , 4.2334 ,6.4755, 11.59 
2006-12-22, 1.9314 , 4.2057 ,6.4263, 11.46 
2006-12-26, 1.9289 , 4.2060 ,6.4326, 11.49 
2006-12-27, 1.9228 , 4.1899 ,6.402, 11.42 
2006-12-28, 1.9189 , 4.1787 ,6.3811, 11.37 
2006-12-29, 1.9071 , 4.1643 ,6.362, 11.35 
2007-01-02, 1.9050 , 4.1671 ,6.3658, 11.37 
2007-01-03, 1.9041 , 4.1679 ,6.3744, 11.41 
2007-01-04, 1.9035 , 4.1759 ,6.3927, 11.46 
2007-01-05, 1.8930 , 4.1595 ,6.3704, 11.42 
2007-01-08, 1.8889 , 4.1527 ,6.3625, 11.41 
2007-01-09, 1.8861 , 4.1503 ,6.3606, 11.41 
2007-01-10, 1.8824 , 4.1434 ,6.348, 11.36 
2007-01-11, 1.8773 , 4.1292 ,6.3189, 11.28 
2007-01-12, 1.8655 , 4.1140 ,6.2938, 11.22 
2007-01-16, 1.8634 , 4.1128 ,6.3, 11.23 
2007-01-17, 1.8590 , 4.1018 ,6.2793, 11.18 
2007-01-18, NA , NA ,6.2911, 11.22 
2007-01-19, 1.8493 , 4.0898 ,6.2717, 11.19 
2007-01-22, 1.8451 , 4.0894 ,6.2766, 11.21 
2007-01-23, 1.8440 , 4.0844 ,6.2653, 11.18 
